,full_bandwidth_rms,bandpassed_rms,bandpassed_crest_factor,1500_to_max_rms,pitch_frequency,hps_sparsity,pitch_strength,pitch_frequency_lookback_1,hps_sparsity_lookback_1,pitch_strength_lookback_1,pitch_frequency_lookback_2,hps_sparsity_lookback_2,pitch_strength_lookback_2,pitch_frequency_lookback_3,hps_sparsity_lookback_3,pitch_strength_lookback_3,label
1329,0.044315137,0.04063114197103259,10.042529187825163,0.005860838563679304,166.0,0.7561344476136226,0.37072954537015473,166.0,0.8794908660569317,0.3974631422360519,84.0,0.8721989708894698,0.5693226005461131,166.0,0.851187364337642,0.35029546545519674,1
1330,0.04252401,0.03851645289413335,10.54522542624227,0.005992194484626387,146.0,0.7381567555804618,0.17998419669729177,166.0,0.7561344476136226,0.37072954537015473,166.0,0.8794908660569317,0.3974631422360519,84.0,0.8721989708894698,0.5693226005461131,1
1331,0.02534574,0.02157896823385503,6.748532107678823,0.006085752455888544,166.0,0.7133711810287144,0.26084906589100665,146.0,0.7381567555804618,0.17998419669729177,166.0,0.7561344476136226,0.37072954537015473,166.0,0.8794908660569317,0.3974631422360519,1
1332,0.02348697,0.0200524875325371,8.907616637550136,0.0070180953808853695,64.0,0.6461370800078301,0.11818583011751459,166.0,0.7133711810287144,0.26084906589100665,146.0,0.7381567555804618,0.17998419669729177,166.0,0.7561344476136226,0.37072954537015473,1
1333,0.029852374,0.024631091864741113,7.705071781183006,0.00754721175260027,146.0,0.7302612270088675,0.25084895052661493,64.0,0.6461370800078301,0.11818583011751459,166.0,0.7133711810287144,0.26084906589100665,146.0,0.7381567555804618,0.17998419669729177,1
1334,0.030621998,0.02377282329599283,7.326945055101298,0.006917829056911334,166.0,0.9204942618742962,0.3079006333565786,146.0,0.7302612270088675,0.25084895052661493,64.0,0.6461370800078301,0.11818583011751459,166.0,0.7133711810287144,0.26084906589100665,1
1335,0.028794229,0.022923089510337207,7.421869652551272,0.006649811400406539,110.0,0.8555223547103176,0.2485187720440232,166.0,0.9204942618742962,0.3079006333565786,146.0,0.7302612270088675,0.25084895052661493,64.0,0.6461370800078301,0.11818583011751459,1
1336,0.030242914,0.02551748803146856,6.670234852996027,0.006585049691261777,110.0,0.8081032351589545,0.42818552329789855,110.0,0.8555223547103176,0.2485187720440232,166.0,0.9204942618742962,0.3079006333565786,146.0,0.7302612270088675,0.25084895052661493,1
1337,0.032810833,0.02700628937505549,7.420261412263147,0.0064450114889588106,166.0,0.7917427487241863,0.20942324420106437,110.0,0.8081032351589545,0.42818552329789855,110.0,0.8555223547103176,0.2485187720440232,166.0,0.9204942618742962,0.3079006333565786,1
1338,0.03194574,0.025915230653375594,7.560573974837758,0.006778002365988074,110.0,0.8464527200858618,0.14413045580450223,166.0,0.7917427487241863,0.20942324420106437,110.0,0.8081032351589545,0.42818552329789855,110.0,0.8555223547103176,0.2485187720440232,1
1339,0.027228817,0.023297670338616534,6.882474796133098,0.007280566524381662,166.0,0.9805029769969235,0.1545745352918484,110.0,0.8464527200858618,0.14413045580450223,166.0,0.7917427487241863,0.20942324420106437,110.0,0.8081032351589545,0.42818552329789855,1
1340,0.026082035,0.02248871592093708,7.153243343879119,0.007790467028293842,72.0,0.856346085268449,0.09342072594227109,166.0,0.9805029769969235,0.1545745352918484,110.0,0.8464527200858618,0.14413045580450223,166.0,0.7917427487241863,0.20942324420106437,1
1341,0.030243136,0.024450882910355416,7.615022239210189,0.00806246699198646,84.0,0.8789813894159285,0.5422166003225677,72.0,0.856346085268449,0.09342072594227109,166.0,0.9805029769969235,0.1545745352918484,110.0,0.8464527200858618,0.14413045580450223,1
1342,0.03413941,0.026956297010301517,6.912090043969589,0.006505659360661056,84.0,0.9496816492273337,0.8139339495299345,84.0,0.8789813894159285,0.5422166003225677,72.0,0.856346085268449,0.09342072594227109,166.0,0.9805029769969235,0.1545745352918484,1
1343,0.034158282,0.027148979550062353,6.332690559169393,0.004383280523693993,84.0,0.9883283337781528,0.8352067055837894,84.0,0.9496816492273337,0.8139339495299345,84.0,0.8789813894159285,0.5422166003225677,72.0,0.856346085268449,0.09342072594227109,1
1344,0.03283198,0.02591391071741646,6.853214653296364,0.004784326048665799,100.0,0.6027532638433278,0.11591679767813834,84.0,0.9883283337781528,0.8352067055837894,84.0,0.9496816492273337,0.8139339495299345,84.0,0.8789813894159285,0.5422166003225677,1
1345,0.03555248,0.029303503082386387,8.970427604946227,0.005574455398743647,166.0,0.929158283472283,0.7501152008239681,100.0,0.6027532638433278,0.11591679767813834,84.0,0.9883283337781528,0.8352067055837894,84.0,0.9496816492273337,0.8139339495299345,1
1346,0.04028056,0.03310242311998785,7.955586570059731,0.0062946382566837706,168.0,0.9374634427006977,0.5899990609833761,166.0,0.929158283472283,0.7501152008239681,100.0,0.6027532638433278,0.11591679767813834,84.0,0.9883283337781528,0.8352067055837894,1
1347,0.04111828,0.03199563560636991,6.76683559928825,0.00719660265920874,84.0,0.9729319709606505,0.5601699070999855,168.0,0.9374634427006977,0.5899990609833761,166.0,0.929158283472283,0.7501152008239681,100.0,0.6027532638433278,0.11591679767813834,1
1348,0.0441267,0.03064757454079004,6.645432191853627,0.0077727335518191915,84.0,0.933420230019766,0.4606359203918047,84.0,0.9729319709606505,0.5601699070999855,168.0,0.9374634427006977,0.5899990609833761,166.0,0.929158283472283,0.7501152008239681,1
1349,0.0512711,0.03675451958141035,7.044314944689796,0.01013329417148588,110.0,0.8042193342885064,0.39989754023805335,84.0,0.933420230019766,0.4606359203918047,84.0,0.9729319709606505,0.5601699070999855,168.0,0.9374634427006977,0.5899990609833761,1
1350,0.05175558,0.042423241607404516,6.778418003472489,0.00960664312157147,170.0,0.9692365084591444,0.9061056446322514,110.0,0.8042193342885064,0.39989754023805335,84.0,0.933420230019766,0.4606359203918047,84.0,0.9729319709606505,0.5601699070999855,1
1351,0.047525723,0.042039222418264716,6.827992029776674,0.005912478073557907,86.0,0.918272278308239,0.750550620109095,170.0,0.9692365084591444,0.9061056446322514,110.0,0.8042193342885064,0.39989754023805335,84.0,0.933420230019766,0.4606359203918047,1
1352,0.043891687,0.039595499776504985,6.012762659140837,0.003942915024365111,170.0,0.9888895906851047,0.931911227028114,86.0,0.918272278308239,0.750550620109095,170.0,0.9692365084591444,0.9061056446322514,110.0,0.8042193342885064,0.39989754023805335,1
1353,0.03671784,0.03347433295608552,6.927452272140464,0.0022092456388042845,170.0,0.9997399125058839,0.9995982518261007,170.0,0.9888895906851047,0.931911227028114,86.0,0.918272278308239,0.750550620109095,170.0,0.9692365084591444,0.9061056446322514,1
1354,0.03127693,0.028959102901242265,5.816193628979128,0.0020901075099494606,170.0,0.9966906349209037,0.9183859373066139,170.0,0.9997399125058839,0.9995982518261007,170.0,0.9888895906851047,0.931911227028114,86.0,0.918272278308239,0.750550620109095,1
1355,0.036834862,0.032628483496890265,8.003623978297842,0.005545910529490947,80.0,0.9736785079697085,0.5211625951638948,170.0,0.9966906349209037,0.9183859373066139,170.0,0.9997399125058839,0.9995982518261007,170.0,0.9888895906851047,0.931911227028114,1
1356,0.044290103,0.038852997690106,6.92140908649756,0.0073512256932566356,80.0,0.9807946929805227,0.6581739905740572,80.0,0.9736785079697085,0.5211625951638948,170.0,0.9966906349209037,0.9183859373066139,170.0,0.9997399125058839,0.9995982518261007,1
1357,0.04415622,0.04000746948599187,7.193568937245837,0.005909254361319531,160.0,0.980023816009525,0.5256395775290169,80.0,0.9807946929805227,0.6581739905740572,80.0,0.9736785079697085,0.5211625951638948,170.0,0.9966906349209037,0.9183859373066139,1
1358,0.0430868,0.03984475887612794,7.2452212128880715,0.004270910640378259,80.0,0.9868682580644876,0.7450658513569193,160.0,0.980023816009525,0.5256395775290169,80.0,0.9807946929805227,0.6581739905740572,80.0,0.9736785079697085,0.5211625951638948,1
1359,0.04549369,0.042032280488682884,7.012910024291867,0.005972011515276371,162.0,0.9448962912349009,0.25232712185030226,80.0,0.9868682580644876,0.7450658513569193,160.0,0.980023816009525,0.5256395775290169,80.0,0.9807946929805227,0.6581739905740572,1
1360,0.044176657,0.037478950090695407,6.584617504282784,0.007676638448214829,80.0,0.9408018042914864,0.6439921045036551,162.0,0.9448962912349009,0.25232712185030226,80.0,0.9868682580644876,0.7450658513569193,160.0,0.980023816009525,0.5256395775290169,1
1361,0.035786085,0.02933688920221775,7.992725565336277,0.006367767630745589,80.0,0.7532165786298985,0.17264552290281454,80.0,0.9408018042914864,0.6439921045036551,162.0,0.9448962912349009,0.25232712185030226,80.0,0.9868682580644876,0.7450658513569193,1
1362,0.027150564,0.023307466308066172,7.190298000160589,0.004467509436923287,158.0,0.9924989474318837,0.9645135892913237,80.0,0.7532165786298985,0.17264552290281454,80.0,0.9408018042914864,0.6439921045036551,162.0,0.9448962912349009,0.25232712185030226,1
1363,0.028891174,0.024374003527515266,8.185503252886583,0.005184679621802245,158.0,0.9987869714428513,0.9924791416520468,158.0,0.9924989474318837,0.9645135892913237,80.0,0.7532165786298985,0.17264552290281454,80.0,0.9408018042914864,0.6439921045036551,1
